FSTR_LOOPGROUPID,FDT_TIME,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY,FINT_VH,FSTR_VALIDITY,FINT_LV,FINT_MV,FINT_SV,FINT_LS,FINT_MS,FINT_SS
611309270020604,2010-03-01 00:44:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:44:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:45:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:45:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:45:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:46:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:46:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:46:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:47:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:47:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:47:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:48:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:48:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:48:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:49:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:49:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:49:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:50:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:50:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:50:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:51:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:51:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:51:40,1,79,1,4926,valid,0,0,1,0,0,79
611309270020604,2010-03-01 00:52:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:52:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:52:40,1,86,1,618,valid,0,0,1,0,0,86
611309270020604,2010-03-01 00:53:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:53:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:53:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:54:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:54:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:54:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:55:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:55:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:55:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:56:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:56:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:56:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:57:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:57:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:57:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:58:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:58:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:58:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:59:00,1,92,1,3796,valid,0,0,1,0,0,92
611309270020604,2010-03-01 00:59:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 00:59:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:00:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:00:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:00:40,2,79,2,473,valid,0,0,2,0,0,79
611309270020604,2010-03-01 01:01:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:01:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:01:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:02:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:02:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:02:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:03:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:03:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:03:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:04:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:04:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:04:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:05:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:05:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:05:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:06:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:06:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:06:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:07:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:07:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:07:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:08:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:08:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:08:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:09:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:09:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:09:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:10:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:10:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:10:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:11:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:11:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:11:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:12:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:12:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:12:40,1,92,1,7216,valid,0,0,1,0,0,92
611309270020604,2010-03-01 01:13:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:13:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:13:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:14:00,1,87,1,844,valid,0,0,1,0,0,87
611309270020604,2010-03-01 01:14:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:14:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:15:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:15:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:15:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:16:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:16:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:16:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:17:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:17:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:17:40,1,102,1,2260,valid,0,0,1,0,0,102
611309270020604,2010-03-01 01:18:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:18:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:18:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:19:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:19:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:19:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:20:00,1,77,1,1234,valid,0,0,1,0,0,77
611309270020604,2010-03-01 01:20:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:20:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:21:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:21:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:21:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:22:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:22:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:22:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:23:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:23:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:23:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:24:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:24:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:24:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:25:00,1,95,1,3062,valid,0,0,1,0,0,95
611309270020604,2010-03-01 01:25:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:25:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:26:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:26:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:26:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:27:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:27:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:27:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:28:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:28:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:28:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:29:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:29:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:29:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:30:00,1,93,1,3109,valid,0,0,1,0,0,93
611309270020604,2010-03-01 01:30:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:30:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:31:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:31:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:31:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:32:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:32:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:32:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:33:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:33:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:33:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:34:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:34:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:34:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:35:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:35:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:35:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:36:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:36:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:36:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:37:00,1,100,1,4199,valid,0,0,1,0,0,100
611309270020604,2010-03-01 01:37:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:37:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:38:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:38:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:38:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:39:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:39:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:39:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:40:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:40:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:40:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:41:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:41:20,0,0,0,0,valid,0,0,0,0,0,0
